Company Name,Rating,Role,Average Salary
Railofy,4.8,Data Scientist,1291000.0
AI Variant,4.2,Data Scientist,400000.0
WayCool Foods & Products,4.0,Data Scientist,862116.0
Volvo Group,4.2,Data Scientist,1349809.0
slice,3.9,Data Scientist,2600000.0
Diverse Lynx,4.2,Data Scientist,1143962.0
Zycus,3.6,Data Scientist,1301058.0
Home Credit India,3.6,Data Scientist,2491955.0
Knorex,4.6,Data Scientist,799662.0
Star Health & Allied Insurance,3.7,Data Scientist,2653900.0
Koantek,3.7,Data Scientist,1508000.0
GreyB,4.0,Data Scientist,624508.0
Aviso,3.7,Data Scientist,2443413.0
SymphonyAI,4.2,Data Scientist,1952617.0
Mad Street Den Systems,4.0,Data Scientist,792717.0
FarEye,3.0,Data Scientist,1483893.0
Tvarit,4.2,Data Scientist,1000000.0
Extramarks,3.7,Data Scientist,2300000.0
JLL,3.9,Data Scientist,1948685.0
MSCI,4.1,Data Scientist,2400000.0
EarlySalary.com,4.4,Data Scientist,1500000.0
Onward Technologies,3.4,Data Scientist,365783.0
Bread Financial,4.4,Data Scientist,1074543.0
ICICI Lombard General Insurance Company Limited,3.5,Data Scientist,1100000.0
Vanilla Networks,3.7,Data Scientist,583858.0
Voziq,4.7,Data Scientist,663475.0
DeepSphere.AI,3.8,Data Scientist,757415.0
Techolution,4.2,Data Scientist,918834.0
Bitwise,4.2,Data Scientist,750000.0
Spoonshot,4.7,Data Scientist,1676059.0
Rapido,4.2,Data Scientist,2400000.0
AAKASH,3.5,Data Scientist,624508.0
Amazon,3.8,Data Scientist,1018488.0
EagleView,3.6,Data Scientist,467906.0
Locobuzz,3.9,Data Scientist,1000000.0
redBus India,4.4,Data Scientist,2400000.0
Indegene,3.6,Data Scientist,800000.0
GS Lab,4.1,Data Scientist,590881.0
Rebel Foods (Formerly Faasos),3.9,Data Scientist,1332771.0
CallHealth,3.7,Data Scientist,666385.0
Priya Softweb Solutions,4.1,Data Scientist,399350.0
McAfee,3.8,Data Scientist,1422490.0
Tesco,3.7,Data Scientist,1200000.0
Yatra Online Pvt Ltd,3.5,Data Scientist,660000.0
TE Connectivity,3.8,Data Scientist,600000.0
Openstream,4.8,Data Scientist,560000.0
Optimum InfoSystem,4.1,Data Scientist,871261.0
Goods and Services Tax Network,3.8,Data Scientist,500000.0
Tech9,4.7,Data Scientist,1440000.0
Colgate-Palmolive,4.2,Data Scientist,1200000.0
vitrana,3.6,Data Scientist,1493790.0
BankBazaar,3.8,Data Scientist,1200000.0
"Purchasing Power, LLC",4.1,Data Scientist,700000.0
FarmGuide,2.9,Data Scientist,562093.0
XPO,3.6,Data Scientist,1633628.0
Refinitiv,3.7,Data Scientist,533108.0
Capital One,4.2,Data Scientist,775904.0
The Smart Cube,4.0,Data Scientist,1040847.0
MyClan Services,3.9,Data Scientist,640000.0
dataeaze systems,4.5,Data Scientist,800000.0
Appberry,4.1,Data Scientist,450000.0
Denave,3.5,Data Scientist,1562110.0
Schneider Electric,4.2,Data Scientist,1080000.0
MSys Technologies,4.3,Data Scientist,1400000.0
People Group,4.5,Data Scientist,1166877.0
The Data Team,4.3,Data Scientist,1531389.0
PipeCandy,4.4,Data Scientist,1563813.0
LendingTree,3.2,Data Scientist,426747.0
SetuServ,4.4,Data Scientist,428533.0
Marlabs,3.6,Data Scientist,1185214.0
GAVS Technologies,3.9,Data Scientist,1055110.0
Infosys,3.3,Data Scientist,208508.0
Tata Motors,4.2,Data Scientist,1267125.0
FinBox,4.2,Data Scientist,1000000.0
Tokopedia,4.3,Data Scientist,1752711.0
RisingRoot Technologies,4.0,Data Scientist,203595.0
Vumonic Datalabs,3.6,Data Scientist,600000.0
Tata Communications,4.1,Data Scientist,1432724.0
North American Corporation,4.1,Data Scientist,450000.0
NVIDIA,4.7,Data Scientist,5125067.0
Saksoft,3.7,Data Scientist,650000.0
MOURI Tech,3.9,Data Scientist,700126.0
V-Soft Consulting Group,4.2,Data Scientist,500000.0
Navi Technologies,2.8,Data Scientist,2000000.0
Climate Connect,3.9,Data Scientist,680738.0
Novozymes,4.2,Data Scientist,1850000.0
Accenture,4.0,Data Scientist,200000.0
Confidential,3.9,Data Scientist,1800000.0
Terra Economics and Analytics Lab,4.8,Data Scientist,806644.0
DataWeave,4.4,Data Scientist,1700000.0
PolicyBazaar,3.7,Data Scientist,1110642.0
Halodoc,4.2,Data Scientist,1949607.0
Canopus Data Insights,1.0,Data Scientist,249195.0
Couture AI,3.5,Data Scientist,2152528.0
Anonymous Content,3.8,Data Scientist,510463.0
Actify Data Labs,4.6,Data Scientist,1397089.0
CBRE,3.9,Data Scientist,1320000.0
Manthan,4.1,Data Scientist,1429000.0
Juniper Networks,4.3,Data Scientist,2155308.0
DMI Finance,4.1,Data Scientist,1300000.0
Signify,3.8,Data Scientist,840000.0
OfBusiness,3.6,Data Scientist,1083115.0
Accenture,4.0,Data Science Analyst,1391567.0
Accenture,4.0,Data Science Consultant,2046749.0
ZS Associates,3.8,Data Science Associate,1353101.0
Accenture,4.0,Data Science Manager,3333510.0
dunnhumby,4.3,Applied Data Scientist,1194062.0
dunnhumby,4.3,Senior Applied Data Scientist,1349809.0
Impact Analytics,4.0,Senior Data Scientist,1388085.0
Optum,3.6,Associate Data Scientist,1200019.0
Fractal,4.1,Senior Data Scientist,2400000.0
Anheuser-Busch InBev,3.8,Senior Data Scientist,2701703.0
Microsoft,4.3,Data and Applied Scientist,2577785.0
Tata Consultancy Services,3.9,Senior Data Scientist,2032129.0
Anheuser-Busch InBev,3.8,Associate Data Scientist,1668193.0
Accenture,4.0,Senior Data Scientist,1577948.0
IBM,4.0,Senior Data Scientist,3115963.0
AlgoAnalytics Financial Consultancy,3.9,Associate Data Scientist,494022.0
TheMathCompany,4.1,Associate Data Scientist,850000.0
ZS Associates,3.8,Data Science Consultant,3144971.0
Tiger Analytics,4.2,Senior Data Scientist,2350000.0
Wipro,3.1,Associate Data Scientist,859052.0
EY,3.9,Senior Data Scientist,1980000.0
Microsoft,4.3,Senior Data Scientist,5056418.0
Tata Consultancy Services,3.9,Junior Data Scientist,377976.0
Shell,4.1,Associate Data Scientist,1300000.0
Gramener,4.5,Data Science Engineer,642799.0
dunnhumby,4.3,Senior Data Scientist,1588635.0
Tata Consultancy Services,3.9,Data Analyst/Data Scientist,470744.0
Celebal Technologies,4.1,Associate Data Scientist,545779.0
UnitedHealth Group,3.7,Associate Data Scientist,1201695.0
TheMathCompany,4.1,Data Science Associate,885631.0
Coforge,3.9,Senior Data Scientist,1561270.0
NielsenIQ,3.9,Senior Data Scientist,990000.0
Walmart Global Tech,3.9,Senior Data Scientist,4796908.0
Target,3.6,Lead Data Scientist,4200000.0
dunnhumby,4.3,Lead Data Scientist,2036955.0
Cognizant Technology Solutions,3.8,Associate Data Scientist,910632.0
Sigmoid,4.0,Associate Data Scientist,1157162.0
Innoplexus,4.3,Associate Data Scientist,1299738.0
Incedo,3.9,Senior Data Scientist,2018490.0
Optum Global Solutions,4.0,Associate Data Scientist,1145943.0
AlgonoX Technologies,3.8,Data Science Engineer,1008020.0
Target,3.6,Senior Data Scientist,2289863.0
Cognizant Technology Solutions,3.8,Senior Data Scientist,1665355.0
HP Inc.,4.2,Senior Data Scientist,2720000.0
ZS Associates,3.8,Senior Data Scientist,2184134.0
Optum,3.6,Senior Data Scientist,2546225.0
Oracle,3.9,Senior Data Scientist,2950000.0
GE,4.0,Senior Data Scientist,2458227.0
Fuzzy Logix,3.6,Associate Data Scientist,1393837.0
Microsoft,4.3,Data Scientist II,3050000.0
Tiger Analytics,4.2,Data Science Analyst,900000.0
Accenture,4.0,Data Science Specialist,1950000.0
Impact Analytics,4.0,Data Science Lead,2600000.0
Gramener,4.5,Senior Data Scientist,1267787.0
Myntra,4.1,Senior Data Scientist,2937846.0
Enquero,4.0,Senior Data Scientist,1612852.0
LTI,3.8,Associate Data Scientist,635273.0
Amazon,3.8,Data Scientist II,3952110.0
Mu Sigma,3.5,Trainee Data Scientist,464715.0
Infosys,3.3,Data Science,400000.0
Tata Consultancy Services,3.9,Data Science,530780.0
Mu Sigma,3.5,Senior Data Scientist,1245977.0
Tokopedia,4.3,Senior Data Scientist,1980000.0
Happiest Minds Technologies,4.3,Senior Data Scientist,1800000.0
Blackstraw,4.0,Senior Data Scientist,2274542.0
Curl Analytics,4.6,Junior Data Scientist,721582.0
Abzooba,4.7,Junior Data Scientist,800000.0
Fresher,4.1,Data Analyst/Data Scientist,400000.0
Cognizant Technology Solutions,3.8,Data Science,736543.0
Wipro,3.1,Data Science,600000.0
Amazon,3.8,Senior Data Scientist,3016090.0
Sigmoid,4.0,Senior Data Scientist,2229445.0
HARMAN,3.9,Senior Data Scientist,1463209.0
LTI,3.8,Senior Data Scientist,1065635.0
HDFC Standard Life Insurance,3.8,Senior Data Scientist,1550000.0
Embibe,4.3,Senior Data Scientist,2850000.0
TheMathCompany,4.1,Senior Data Scientist,1412943.0
Gojek,4.2,Senior Data Scientist,5900000.0
Verizon,3.9,Senior Data Scientist,1959648.0
iNeuron,4.4,Junior Data Scientist,470044.0
Applied Data Finance,4.4,Junior Data Scientist,793450.0
Sciative Solutions,3.7,Junior Data Scientist,569656.0
Accenture,4.0,Data Analyst/Data Scientist,1002018.0
Infosys,3.3,Lead Data Scientist,1960647.0
Tiger Analytics,4.2,Lead Data Scientist,3439919.0
Wipro,3.1,Lead Data Scientist,1332771.0
ATCS,4.0,Associate Data Scientist,952500.0
Delhivery,3.6,Associate Data Scientist,993199.0
Société Générale,3.5,Associate Data Scientist,1272289.0
Great Learning,4.0,Associate Data Scientist,775000.0
EY,3.9,Data Science Consultant,1044983.0
Smart Energy Water,3.1,Data Science Engineer,750000.0
Embibe,4.3,Data Science Engineer,1585978.0
Fresher,4.1,Data Science,600000.0
Accenture,4.0,Data Science,1500000.0
Franklin Templeton Investments,3.9,Senior Data Scientist,3200000.0
Cisco Systems,4.4,Senior Data Scientist,2452000.0
Epsilon,3.9,Senior Data Scientist,2500000.0
TVS Credit Services,4.2,Senior Data Scientist,1700000.0
Flutura,4.5,Senior Data Scientist,1228049.0
Jio,3.8,Senior Data Scientist,2689584.0
HCLTech,3.7,Senior Data Scientist,2000000.0
Philips,3.7,Senior Data Scientist,2123120.0
o9 Solutions,4.0,Senior Data Scientist,1796000.0
Decision Point,4.0,Senior Data Scientist,2500000.0
Infosys,3.3,Senior Data Scientist,1400000.0
Capgemini,3.8,Senior Data Scientist,1280000.0
Foundation AI,4.1,Senior Data Scientist,2800000.0
Ford Motor Company,4.1,Senior Data Scientist,2400000.0
Noodle.ai,3.8,Senior Data Scientist,2372181.0
Iris Software,4.3,Senior Data Scientist,2335000.0
Deloitte,4.1,Senior Data Scientist,1675000.0
Freshers.com,4.0,Junior Data Scientist,424624.0
Cognizant Technology Solutions,3.8,Data Analyst/Data Scientist,400000.0
Accenture,4.0,Lead Data Scientist,2289903.0
DeepTek Medical Imaging,4.3,Associate Data Scientist,840000.0
AIBridge ML,4.6,Associate Data Scientist,410005.0
Happiest Minds Technologies,4.3,Associate Data Scientist,430333.0
Morningstar,4.1,Associate Data Scientist,794774.0
Ecom Express,3.9,Associate Data Scientist,1083115.0
ZS Associates,3.8,Data Science Manager,4609165.0
TheMathCompany,4.1,Data Science Analyst,473384.0
Iris Software,4.3,Data Science Engineer,674904.0
Tesco Bengaluru,3.9,Applied Data Scientist,1213000.0
Accenture,4.0,Data Science Associate,640000.0
Ola,3.0,Data Scientist I,1525000.0
Amazon,3.8,Data Science,763757.0
Dun & Bradstreet,3.9,Senior Data Scientist,1475000.0
Shell,4.1,Senior Data Scientist,1158835.0
Thomson Reuters,3.7,Senior Data Scientist,2750000.0
Lowe's Home Improvement,3.5,Senior Data Scientist,3157474.0
IHS Markit,4.1,Senior Data Scientist,1893692.0
SG Analytics,3.7,Senior Data Scientist,1441387.0
Wipro,3.1,Senior Data Scientist,1852298.0
Coupa Software Inc,4.1,Senior Data Scientist,3360695.0
VMware,4.3,Senior Data Scientist,2361992.0
Swiss Re,4.1,Senior Data Scientist,2883144.0
Inxite Out,4.8,Senior Data Scientist,1225000.0
Claim Genius,3.3,Senior Data Scientist,2050000.0
Publicis Sapient,3.8,Senior Data Scientist,2734680.0
GE HealthCare,4.3,Senior Data Scientist,2805643.0
Wolters Kluwer,3.7,Senior Data Scientist,2210000.0
American Express,4.2,Senior Data Scientist,3100000.0
MetLife,3.9,Senior Data Scientist,2350000.0
Scienaptic Systems,4.4,Senior Data Scientist,2550253.0
AlgoAnalytics Financial Consultancy,3.9,Senior Data Scientist,1759792.0
PayPal,4.0,Senior Data Scientist,3565464.0
Boston Consulting Group,4.3,Senior Data Scientist,2043607.0
Huawei Technologies,3.7,Senior Data Scientist,3674449.0
Google,4.4,Senior Data Scientist,1300000.0
Novartis,4.0,Senior Data Scientist,2366074.0
Cornerstone OnDemand,3.7,Senior Data Scientist,2356129.0
Unacademy,3.7,Senior Data Scientist,2900000.0
Antuit,3.9,Senior Data Scientist,2951975.0
TVS Motor Company,3.8,Senior Data Scientist,1750818.0
Bajaj Finance,3.7,Senior Data Scientist,1777000.0
Walmart,3.3,Senior Data Scientist,5523776.0
McKinsey & Company,4.3,Senior Data Scientist,2664806.0
App Orchid,4.5,Junior Data Scientist,941035.0
Accenture,4.0,Junior Data Scientist,670779.0
Algo8.ai,3.5,Junior Data Scientist,619278.0
AntWorks,3.2,Junior Data Scientist,1050000.0
Kanini,4.5,Junior Data Scientist,454622.0
Tech Mahindra,3.6,Junior Data Scientist,534163.0
Nones,3.9,Junior Data Scientist,405424.0
Indeed,4.3,Data Analyst/Data Scientist,545463.0
Tata Consultancy Services,3.9,Lead Data Scientist,1910810.0
HARMAN,3.9,Lead Data Scientist,2051724.0
Impact Analytics,4.0,Lead Data Scientist,2163700.0
Subex,3.5,Associate Data Scientist,697750.0
dunnhumby,4.3,Associate Data Scientist,975000.0
Honeywell,4.0,Data Scientist II,1851166.0
Accenture,4.0,Principal Data Scientist,5193202.0
Xceedance,3.7,Data Science Analyst,724859.0
VuNet Systems,4.6,Data Science Engineer,626297.0
Skellam AI,4.7,Data Science Engineer,1850000.0
Micron Technology,3.8,Data Science Engineer,1754515.0
Sciative Solutions,3.7,Jr. Data Scientist,474362.0
Accenture,4.0,Data Scientist Analyst,775500.0
Delhivery,3.6,Data Scientist I,1100000.0
DXC Technology,3.6,Data Science,969880.0
LTI,3.8,Data Science,816741.0
Tiger Analytics,4.2,Data Science,850000.0
ZS Associates,3.8,Data Science,1000000.0
ICICI Bank,3.7,Data Science,670000.0
Capgemini,3.8,Data Science,480000.0
upGrad,4.1,Data Science,350000.0
eClerx,3.6,Senior Data Scientist,1710618.0
Grab,4.2,Senior Data Scientist,3331927.0
VMock,4.2,Senior Data Scientist,3837526.0
LinkedIn,4.4,Senior Data Scientist,3648898.0
Hudson's Bay Company,3.5,Senior Data Scientist,2000000.0
iLink Digital,4.2,Senior Data Scientist,1800000.0
Citicorp Services India,3.9,Senior Data Scientist,3041854.0
RoundSqr,4.4,Senior Data Scientist,3000000.0
Internshala,3.8,Senior Data Scientist,2000000.0
INSOFE,3.9,Senior Data Scientist,1983692.0
Citi,3.9,Senior Data Scientist,2273485.0
Larsen & Toubro,3.8,Senior Data Scientist,665583.0
Subex,3.5,Senior Data Scientist,3892271.0
Fidelity Investments,4.3,Senior Data Scientist,4301612.0
Blue Yonder,4.1,Senior Data Scientist,2900000.0
Ericsson-Worldwide,3.9,Senior Data Scientist,4103281.0
Quantium,4.0,Senior Data Scientist,2091027.0
Indium Software,4.2,Senior Data Scientist,1400000.0
Cyient,3.6,Senior Data Scientist,2000000.0
Delhivery,3.6,Senior Data Scientist,2846360.0
Adobe,4.4,Senior Data Scientist,4331505.0
Genpact,3.9,Senior Data Scientist,892956.0
Tredence,4.1,Senior Data Scientist,2300000.0
Birlasoft,3.6,Senior Data Scientist,1400000.0
XPO,3.6,Senior Data Scientist,3143691.0
Mastercard,4.3,Senior Data Scientist,4200000.0
Algonomy,3.8,Senior Data Scientist,2912000.0
Tech Mahindra,3.6,Senior Data Scientist,1728436.0
Thoughtworks,4.1,Senior Data Scientist,3790903.0
Gyan Data,4.1,Senior Data Scientist,900000.0
Applied Data Finance,4.4,Senior Data Scientist,1531389.0
PharmEasy,3.5,Senior Data Scientist,2000000.0
MiQ,3.9,Senior Data Scientist,2534250.0
Ganit,4.0,Senior Data Scientist,1949607.0
Guavus,3.1,Senior Data Scientist,2241539.0
HERE Technologies,3.6,Senior Data Scientist,3000000.0
Wabtec,3.7,Senior Data Scientist,2152528.0
Wavicle Data Solutions,4.7,Senior Data Scientist,622989.0
Ather Energy,4.2,Senior Data Scientist,2028740.0
Aaum Research and Analytics,3.6,Junior Data Scientist,325209.0
SG Analytics,3.7,Junior Data Scientist,550000.0
Aganitha Cognitive Solutions,4.2,Junior Data Scientist,840152.0
Fresher,4.1,Junior Data Scientist,460887.0
TuringMinds.Ai,2.6,Junior Data Scientist,628000.0
Infosys,3.3,Junior Data Scientist,1077644.0
Virtusa,3.8,Junior Data Scientist,1200000.0
ADF Data Science,4.0,Junior Data Scientist,800000.0
Celebal Technologies,4.1,Junior Data Scientist,650000.0
ITC Infotech,3.2,Junior Data Scientist,551262.0
Aditya Birla Group,4.1,Junior Data Scientist,832677.0
Tatras Data,3.6,Junior Data Scientist,622989.0
Infosys,3.3,Data Analyst/Data Scientist,791043.0
AI Variant,4.2,Data Analyst/Data Scientist,200000.0
DISH Network Technologies,3.3,Lead Data Scientist,2580000.0
Cognizant Technology Solutions,3.8,Lead Data Scientist,2844192.0
Tech Mahindra,3.6,Lead Data Scientist,1598969.0
Enquero,4.0,Lead Data Scientist,3200000.0
Gramener,4.5,Lead Data Scientist,1701845.0
ShareChat,3.7,Lead Data Scientist,7129430.0
Bajaj Finance,3.7,Lead Data Scientist,4064258.0
EY,3.9,Lead Data Scientist,2003763.0
MakeMyTrip,4.2,Lead Data Scientist,4510000.0
Tredence,4.1,Associate Data Scientist,822241.0
Tatras Data,3.6,Associate Data Scientist,1525793.0
Oracle,3.9,Associate Data Scientist,1300838.0
MAERSK,4.2,Associate Data Scientist,900000.0
MyClan Services,3.9,Associate Data Scientist,560000.0
Accenture,4.0,Associate Data Scientist,675629.0
Axtria,3.5,Associate Data Scientist,1200000.0
Aera Technology,3.5,Associate Data Scientist,830652.0
GEP,3.9,Associate Data Scientist,1100000.0
CRISIL,3.9,Associate Data Scientist,888514.0
Optum Global Solutions India,4.2,Associate Data Scientist,1075834.0
Bharat Light & Power,4.2,Associate Data Scientist,880000.0
DXC Technology,3.6,Associate Data Scientist,538822.0
National Payments Corporation of India,3.3,Associate Data Scientist,569000.0
Rakuten,3.7,Associate Data Scientist,1100000.0
GreyB,4.0,Associate Data Scientist,636936.0
Mastercard,4.3,Data Scientist II,3098000.0
PayPal,4.0,Data Scientist II,6620143.0
TransUnion,3.9,Sr Data Scientist,1742292.0
Optum,3.6,Sr Data Scientist,3369000.0
IBM,4.0,Data Science Manager,3048194.0
Tata Consultancy Services,3.9,Data Science Manager,2081693.0
dunnhumby,4.3,Data Science Manager,2500000.0
Standard Chartered Bank,3.9,Data Science Analyst,1700000.0
Deloitte,4.1,Data Science Consultant,1600000.0
eClerx,3.6,Data Science Consultant,717509.0
Capgemini,3.8,Data Science Consultant,1076264.0
Accenture Solutions,4.1,Data Science Consultant,1800000.0
Utopia,3.8,Data Science Engineer,1137992.0
Snapdeal,4.3,Manager - Data Science,2350000.0
Gartner,4.1,Data Science Specialist,880000.0
IQVIA,4.0,Clinical Data Scientist,763649.0
Maybank,3.8,Product Data Scientist,1536290.0
VMware,4.3,Senior Manager Data Science,4271059.0
I'm beside you,4.6,Data Scientist,3500000.0
Chubb,3.7,Data Scientist,2000000.0
Intuit,4.6,Data Scientist,3200000.0
Cognext Analytics,3.4,Data Scientist,900000.0
WyzMindz,3.9,Data Scientist,400000.0
Trinity Mobility,3.6,Data Scientist,600000.0
Soothsayer Analytics,2.9,Data Scientist,500000.0
Ayla Networks,3.3,Data Scientist,1400000.0
Brunet Info Solutions,4.7,Data Scientist,500000.0
IBM iX,3.9,Data Scientist,800000.0
SS Supply Chain Solutions,4.1,Data Scientist,800000.0
C.H. Robinson,3.6,Data Scientist,1200000.0
Suyati Technologies,4.3,Data Scientist,500000.0
Suraj,4.2,Data Scientist,900000.0
Customer Centria,3.7,Data Scientist,500000.0
VisionNLP,4.7,Data Scientist,500000.0
Artificial Penetration,4.7,Data Scientist,500000.0
Yottaasys,3.4,Data Scientist,800000.0
OnlineSales.ai,3.1,Data Scientist,100000.0
OpsRamp,3.9,Data Scientist,500000.0
Artefact,4.1,Data Scientist,1000000.0
Sanofi,4.0,Data Scientist,800000.0
Data Science Wizards,4.2,Data Scientist,600000.0
Aganitha Cognitive Solutions,4.2,Data Scientist,1100000.0
Hitachi,3.8,Data Scientist,800000.0
mfine,4.3,Data Scientist,2200000.0
Cuddle,4.7,Data Scientist,2100000.0
Aryng,3.9,Data Scientist,1900000.0
NSEIT,3.7,Data Scientist,500000.0
Fragma Data Systems,4.1,Data Scientist,500000.0
Celebal,4.0,Data Scientist,600000.0
Apisero,4.4,Data Scientist,600000.0
Voosh,3.4,Data Scientist,3100000.0
SellerApp,4.7,Data Scientist,500000.0
Intellicar,4.3,Data Scientist,800000.0
Movate,3.7,Data Scientist,1000000.0
Gainsight,4.7,Data Scientist,1300000.0
eBay,4.1,Data Scientist,1500000.0
SPi Technologies,3.9,Data Scientist,700000.0
Global Talent Pool,0.0,Data Scientist,2000000.0
KaHa,4.3,Data Scientist,400000.0
Nityo Infotech,3.5,Data Scientist,400000.0
Jai Kisan,3.8,Data Scientist,600000.0
RapidOps,4.1,Data Scientist,600000.0
Aman,3.7,Data Scientist,400000.0
Cerulean Information Technology,4.0,Data Scientist,1000000.0
Jarvis Technology & Strategy Consulting,3.6,Data Scientist,1200000.0
Comsense Technologies,4.5,Data Scientist,400000.0
World Wide Technology,4.1,Data Scientist,1900000.0
JBG Infosolutions,4.2,Data Scientist,600000.0
OTO Capital,4.6,Data Scientist,600000.0
3K Technologies,4.6,Data Scientist,400000.0
Play Games24x7,4.3,Data Scientist,2000000.0
ShopUp,3.7,Data Scientist,1000000.0
Accubits Technologies,3.4,Data Scientist,1300000.0
Simplify360,4.7,Data Scientist,200000.0
Hudl,4.0,Data Scientist,300000.0
Raja Software Labs,3.8,Data Scientist,200000.0
Siva Solutions,4.1,Data Scientist,300000.0
Ezappsolution,4.9,Data Scientist,600000.0
Prophecy Labs,5.0,Data Scientist,2000000.0
iQGateway,4.1,Data Scientist,600000.0
Zinnov Management Consulting,4.0,Data Scientist,1100000.0
Basal Analytics,4.6,Data Scientist,500000.0
AIML Data Analytics Solutions,3.7,Data Scientist,2000000.0
